# Seed CSV: /Users/angelobaricante/CS-Thesis-Model-Training/seeds/prng_seeds.csv
# NOTE: A2C Training - Each environment uses unique/offset mazes in parallel

episode,timestep,maze_seed,reward,length,success,avg_reward_100,avg_length_100,success_rate_100,unique_mazes_seen
308,156000,15572436679927626994,189.85,500,0,187.39,500.0,0.0,158
309,156000,12100722552882805080,171.91,500,0,187.34,500.0,0.0,158
310,156000,5422312673772011359,178.22,500,0,187.09,500.0,0.0,158
311,156000,15003482508471731330,171.91,500,0,187.04,500.0,0.0,158
312,156000,13234536202907338590,181.03,500,0,186.79,500.0,0.0,158
313,162000,12091196078552409793,187.00,500,0,186.62,500.0,0.0,159
314,162000,5824028846621853768,197.01,500,0,186.54,500.0,0.0,159
315,162000,15876696128150197177,170.46,500,0,186.40,500.0,0.0,159
316,162000,16643051670238393758,213.36,500,0,186.72,500.0,0.0,159
317,162000,13750942603707172542,179.81,500,0,186.74,500.0,0.0,159
318,162000,8323620824426157167,180.51,500,0,186.41,500.0,0.0,159
319,162000,12974784844508741856,170.38,500,0,186.18,500.0,0.0,159
320,162000,3946675017130034155,196.86,500,0,186.23,500.0,0.0,159
321,162000,10235953528359856589,196.83,500,0,186.33,500.0,0.0,159
322,162000,13148765069588439864,169.02,500,0,186.28,500.0,0.0,159
323,162000,7831641672757584953,177.85,500,0,186.27,500.0,0.0,159
324,162000,7530588993633936101,186.92,500,0,186.49,500.0,0.0,159
325,168000,9870234556104096524,168.27,500,0,186.00,500.0,0.0,160
326,168000,18384100725568250946,225.98,500,0,186.39,500.0,0.0,160
327,168000,16758003372029569070,191.30,500,0,186.43,500.0,0.0,160
328,168000,7123441938980902944,168.27,500,0,186.03,500.0,0.0,160
329,168000,1123201832056615056,182.70,500,0,185.54,500.0,0.0,160
330,168000,9827564118592775222,163.89,500,0,185.31,500.0,0.0,160
331,168000,4949356209468868854,208.92,500,0,185.72,500.0,0.0,160
332,168000,14563005126951685001,174.34,500,0,185.73,500.0,0.0,160
333,168000,16499621993911982051,183.36,500,0,185.56,500.0,0.0,160
334,168000,15569156720587463771,199.12,500,0,185.74,500.0,0.0,160
335,168000,17029012220414423703,198.85,500,0,185.88,500.0,0.0,160
336,168000,5088815643279426220,194.57,500,0,185.69,500.0,0.0,160
337,174000,18037033607291490345,201.55,500,0,185.72,500.0,0.0,161
338,174000,15746410200712008351,201.06,500,0,185.73,500.0,0.0,161
339,174000,5958682710742231644,189.59,500,0,185.92,500.0,0.0,161
340,174000,13152133416350454799,188.26,500,0,186.02,500.0,0.0,161
341,174000,5956481133054387399,201.16,500,0,186.22,500.0,0.0,161
342,174000,5420683628343198450,189.67,500,0,186.06,500.0,0.0,161
343,174000,15922419184530991241,185.55,500,0,185.97,500.0,0.0,161
344,174000,18020233497698300673,194.67,500,0,186.22,500.0,0.0,161
345,174000,17338635869069036976,189.01,500,0,186.36,500.0,0.0,161
346,174000,1792464209987715186,183.26,500,0,186.36,500.0,0.0,161
347,174000,13280943330434515189,215.46,500,0,186.60,500.0,0.0,161
348,174000,13831009015536520439,206.81,500,0,186.81,500.0,0.0,161
349,180000,9039161896414073098,217.88,500,0,187.18,500.0,0.0,162
350,180000,17591319569519647445,202.01,500,0,187.18,500.0,0.0,162
